timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-10-26T21:05:01,codecarbon,e987b79e-1734-45f7-926d-6106331d848e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,385.9420644999991,0.0144917669422091,3.7549073488487765e-05,390.0,0.0,20.0,0.0416825573558273,0.0,0.0021365481727775,0.0438191055286048,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.11.0,3.0.7,12,AMD Ryzen 5 5600 6-Core Processor,1,1 x NVIDIA GeForce GTX 950,14.79,40.7667,31.9492416381836,machine,N,1.0
2025-10-26T22:56:05,codecarbon,da95fd85-d245-49e9-9c87-30bb0c547ca1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,419.4056148000018,0.0157514704321895,3.755665130926008e-05,390.0,0.0,20.0,0.0453057109049961,0.0,0.0023223904749998,0.0476281013799959,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.11.0,3.0.7,12,AMD Ryzen 5 5600 6-Core Processor,1,1 x NVIDIA GeForce GTX 950,14.79,40.7667,31.9492416381836,machine,N,1.0
2025-10-27T00:23:32,codecarbon,568b1741-11fb-45f0-8fcb-20dd56e4a782,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,401.2810083000004,0.0150718833980803,3.7559423661566574e-05,390.0,0.0,20.0,0.0433510113400008,0.0,0.0022222063200004,0.0455732176600013,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.11.0,3.0.7,12,AMD Ryzen 5 5600 6-Core Processor,1,1 x NVIDIA GeForce GTX 950,14.79,40.7667,31.9492416381836,machine,N,1.0
2025-11-04T16:24:30,codecarbon,a6fd75af-0607-4f99-9162-9ee7ae9d2e28,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,430.48328930000025,0.0161679358247646,3.755763865086376e-05,390.0,0.0,20.0,0.0465035726241664,0.0,0.0023838052166666,0.0488873778408331,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.11.0,3.0.7,12,AMD Ryzen 5 5600 6-Core Processor,1,1 x NVIDIA GeForce GTX 950,14.79,40.7667,31.9492416381836,machine,N,1.0
2025-11-04T18:32:27,codecarbon,75aa82e0-ef62-435f-b75a-472264c26800,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0039569999971718,1.170233699513579e-07,2.957376043340869e-05,390.0,0.0,20.0,3.375341664044148e-07,0.0,1.6312222214764915e-08,3.538463886191797e-07,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.11.0,3.0.7,12,AMD Ryzen 5 5600 6-Core Processor,1,1 x NVIDIA GeForce GTX 950,14.79,40.7667,31.9492416381836,machine,N,1.0
2025-11-04T18:58:56,codecarbon,965f8629-79dc-4178-9433-603637299123,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0088919999980134,2.94147662921165e-07,3.308003407409793e-05,390.0,0.0,20.0,8.470908334250757e-07,0.0,4.233055555636789e-08,8.894213889814435e-07,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.11.0,3.0.7,12,AMD Ryzen 5 5600 6-Core Processor,1,1 x NVIDIA GeForce GTX 950,14.79,40.7667,31.9492416381836,machine,N,1.0
2025-11-04T19:05:06,codecarbon,881f4c45-81aa-4c3b-b050-8baf3f857576,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0045433999985107,1.3548643730651573e-07,2.9820495080980487e-05,390.0,0.0,20.0,3.906174999732079e-07,0.0,1.9056111098810408e-08,4.0967361107201846e-07,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.11.0,3.0.7,12,AMD Ryzen 5 5600 6-Core Processor,1,1 x NVIDIA GeForce GTX 950,14.79,40.7667,31.9492416381836,machine,N,1.0
2025-11-04T20:41:21,codecarbon,c0d12562-7a5b-4232-aad1-4169045ff253,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1474.5069575000002,0.0553720597419641,3.755293215831714e-05,390.0,0.0,20.0,0.1592659602950003,0.0,0.0081638734061111,0.1674298337011113,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.11.0,3.0.7,12,AMD Ryzen 5 5600 6-Core Processor,1,1 x NVIDIA GeForce GTX 950,14.79,40.7667,31.949241638183597,machine,N,1.0
2025-11-04T22:09:30,microsoft__Phi-3.5-mini-instruct,0c1a250a-2a95-4afb-8203-5eaca7e53193,front_running/ERC20.sol,481.2747562000004,0.01807356453232586,3.755352696041913e-05,390.0,0.0,20.0,0.05198479088833268,0.0,0.002664682476666652,0.05464947336499936,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.11.0,3.0.7,12,AMD Ryzen 5 5600 6-Core Processor,1,1 x NVIDIA GeForce GTX 950,14.79,40.7667,31.949241638183594,machine,N,1.0
